Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
26/01/2020 20:48,20/01/2020,"Demand, Actual NDM, LDZ(EM), D+6",248202378,26/01/2020 20:52,L
26/01/2020 20:48,20/01/2020,"Demand, Actual NDM, LDZ(NE), D+6",145250244,26/01/2020 20:52,L
26/01/2020 20:48,20/01/2020,"Demand, Actual NDM, LDZ(NO), D+6",108206598,26/01/2020 20:52,L
26/01/2020 20:48,20/01/2020,"Demand, Actual NDM, LDZ(NT), D+6",255816072,26/01/2020 20:52,L
26/01/2020 20:48,20/01/2020,"Demand, Actual NDM, LDZ(NW), D+6",274187687,26/01/2020 20:52,L
26/01/2020 20:48,20/01/2020,"Demand, Actual NDM, LDZ(SC), D+6",173678653,26/01/2020 20:52,L
26/01/2020 20:48,20/01/2020,"Demand, Actual NDM, LDZ(SE), D+6",253515269,26/01/2020 20:52,L
26/01/2020 20:48,20/01/2020,"Demand, Actual NDM, LDZ(SO), D+6",172858601,26/01/2020 20:52,L
26/01/2020 20:48,20/01/2020,"Demand, Actual NDM, LDZ(SW), D+6",167348259,26/01/2020 20:52,L
26/01/2020 20:48,20/01/2020,"Demand, Actual NDM, LDZ(WM), D+6",224864733,26/01/2020 20:52,L
26/01/2020 20:48,20/01/2020,"Demand, Actual NDM, LDZ(WN), D+6",25401915,26/01/2020 20:52,L
26/01/2020 20:48,20/01/2020,"Demand, Actual NDM, LDZ(WS), D+6",84750947,26/01/2020 20:52,L
25/01/2020 20:54,19/01/2020,"Demand, Actual NDM, LDZ(EA), D+6",185385867,25/01/2020 21:00,L
25/01/2020 20:54,19/01/2020,"Demand, Actual NDM, LDZ(EM), D+6",220454067,25/01/2020 21:00,L
25/01/2020 20:54,19/01/2020,"Demand, Actual NDM, LDZ(NE), D+6",130295764,25/01/2020 21:00,L
25/01/2020 20:54,19/01/2020,"Demand, Actual NDM, LDZ(NO), D+6",108164166,25/01/2020 21:00,L
25/01/2020 20:54,19/01/2020,"Demand, Actual NDM, LDZ(NT), D+6",241705933,25/01/2020 21:00,L
25/01/2020 20:54,19/01/2020,"Demand, Actual NDM, LDZ(NW), D+6",263239440,25/01/2020 21:00,L
25/01/2020 20:54,19/01/2020,"Demand, Actual NDM, LDZ(SC), D+6",174931376,25/01/2020 21:00,L
25/01/2020 20:54,19/01/2020,"Demand, Actual NDM, LDZ(SE), D+6",246419028,25/01/2020 21:00,L
25/01/2020 20:54,19/01/2020,"Demand, Actual NDM, LDZ(SO), D+6",163954611,25/01/2020 21:00,L
25/01/2020 20:54,19/01/2020,"Demand, Actual NDM, LDZ(SW), D+6",153785205,25/01/2020 21:00,L
25/01/2020 20:54,19/01/2020,"Demand, Actual NDM, LDZ(WM), D+6",201705443,25/01/2020 21:00,L
25/01/2020 20:54,19/01/2020,"Demand, Actual NDM, LDZ(WN), D+6",24087747,25/01/2020 21:00,L
25/01/2020 20:54,19/01/2020,"Demand, Actual NDM, LDZ(WS), D+6",77763491,25/01/2020 21:00,L
24/01/2020 20:48,18/01/2020,"Demand, Actual NDM, LDZ(EA), D+6",175028699,24/01/2020 20:52,L
24/01/2020 20:48,18/01/2020,"Demand, Actual NDM, LDZ(EM), D+6",212761487,24/01/2020 20:52,L
24/01/2020 20:48,18/01/2020,"Demand, Actual NDM, LDZ(NE), D+6",127127049,24/01/2020 20:52,L
24/01/2020 20:48,18/01/2020,"Demand, Actual NDM, LDZ(NO), D+6",110825057,24/01/2020 20:52,L
24/01/2020 20:48,18/01/2020,"Demand, Actual NDM, LDZ(NT), D+6",229958540,24/01/2020 20:52,L
24/01/2020 20:48,18/01/2020,"Demand, Actual NDM, LDZ(NW), D+6",243736889,24/01/2020 20:52,L
24/01/2020 20:48,18/01/2020,"Demand, Actual NDM, LDZ(SC), D+6",171505954,24/01/2020 20:52,L
24/01/2020 20:48,18/01/2020,"Demand, Actual NDM, LDZ(SE), D+6",234778340,24/01/2020 20:52,L
24/01/2020 20:48,18/01/2020,"Demand, Actual NDM, LDZ(SO), D+6",152617431,24/01/2020 20:52,L
24/01/2020 20:48,18/01/2020,"Demand, Actual NDM, LDZ(SW), D+6",138413346,24/01/2020 20:52,L
24/01/2020 20:48,18/01/2020,"Demand, Actual NDM, LDZ(WM), D+6",189776449,24/01/2020 20:52,L
24/01/2020 20:48,18/01/2020,"Demand, Actual NDM, LDZ(WN), D+6",22063625,24/01/2020 20:52,L
24/01/2020 20:48,18/01/2020,"Demand, Actual NDM, LDZ(WS), D+6",73752467,24/01/2020 20:52,L
23/01/2020 20:48,17/01/2020,"Demand, Actual NDM, LDZ(EA), D+6",167793304,23/01/2020 20:52,L
23/01/2020 20:48,17/01/2020,"Demand, Actual NDM, LDZ(EM), D+6",212208485,23/01/2020 20:52,L
23/01/2020 20:48,17/01/2020,"Demand, Actual NDM, LDZ(NE), D+6",127077566,23/01/2020 20:52,L
23/01/2020 20:48,17/01/2020,"Demand, Actual NDM, LDZ(NO), D+6",105780684,23/01/2020 20:52,L
23/01/2020 20:48,17/01/2020,"Demand, Actual NDM, LDZ(NT), D+6",217610353,23/01/2020 20:52,L
23/01/2020 20:48,17/01/2020,"Demand, Actual NDM, LDZ(NW), D+6",230691053,23/01/2020 20:52,L
23/01/2020 20:48,17/01/2020,"Demand, Actual NDM, LDZ(SC), D+6",179536375,23/01/2020 20:52,L
23/01/2020 20:48,17/01/2020,"Demand, Actual NDM, LDZ(SE), D+6",216788569,23/01/2020 20:52,L
