Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
"18/12/2015 11:38:54","12/12/2015","Demand Actual, LDZ (SW), D+6","9.2966","18/12/2015 12:00:00",""
"18/12/2015 11:38:54","12/12/2015","Demand Actual, LDZ (WM), D+6","15.8556","18/12/2015 12:00:00",""
"18/12/2015 11:38:54","12/12/2015","Demand Actual, LDZ (WN), D+6","2.1638","18/12/2015 12:00:00",""
"18/12/2015 11:38:54","12/12/2015","Demand Actual, LDZ (WS), D+6","7.3592","18/12/2015 12:00:00",""
"17/12/2015 11:38:47","11/12/2015","Demand Actual, LDZ (EA), D+6","15.5749","17/12/2015 12:00:00",""
"17/12/2015 11:38:47","11/12/2015","Demand Actual, LDZ (EM), D+6","21.3903","17/12/2015 12:00:00",""
"17/12/2015 11:38:47","11/12/2015","Demand Actual, LDZ (NE), D+6","14.5118","17/12/2015 12:00:00",""
"17/12/2015 11:38:47","11/12/2015","Demand Actual, LDZ (NO), D+6","12.3941","17/12/2015 12:00:00",""
"17/12/2015 11:38:47","11/12/2015","Demand Actual, LDZ (NT), D+6","17.8734","17/12/2015 12:00:00",""
"17/12/2015 11:38:47","11/12/2015","Demand Actual, LDZ (NW), D+6","24.9379","17/12/2015 12:00:00",""
"17/12/2015 11:38:47","11/12/2015","Demand Actual, LDZ (SC), D+6","19.5762","17/12/2015 12:00:00",""
"17/12/2015 11:38:47","11/12/2015","Demand Actual, LDZ (SE), D+6","17.5759","17/12/2015 12:00:00",""
"17/12/2015 11:38:47","11/12/2015","Demand Actual, LDZ (SO), D+6","12.8145","17/12/2015 12:00:00",""
"17/12/2015 11:38:47","11/12/2015","Demand Actual, LDZ (SW), D+6","10.1728","17/12/2015 12:00:00",""
"17/12/2015 11:38:47","11/12/2015","Demand Actual, LDZ (WM), D+6","16.9306","17/12/2015 12:00:00",""
"17/12/2015 11:38:47","11/12/2015","Demand Actual, LDZ (WN), D+6","2.2427","17/12/2015 12:00:00",""
"17/12/2015 11:38:47","11/12/2015","Demand Actual, LDZ (WS), D+6","7.6289","17/12/2015 12:00:00",""
"16/12/2015 11:38:41","10/12/2015","Demand Actual, LDZ (EA), D+6","14.3367","16/12/2015 12:00:00",""
"16/12/2015 11:38:41","10/12/2015","Demand Actual, LDZ (EM), D+6","20.0115","16/12/2015 12:00:00",""
"16/12/2015 11:38:41","10/12/2015","Demand Actual, LDZ (NE), D+6","13.0457","16/12/2015 12:00:00",""
"16/12/2015 11:38:41","10/12/2015","Demand Actual, LDZ (NO), D+6","11.1000","16/12/2015 12:00:00",""
"16/12/2015 11:38:41","10/12/2015","Demand Actual, LDZ (NT), D+6","16.7473","16/12/2015 12:00:00",""
"16/12/2015 11:38:41","10/12/2015","Demand Actual, LDZ (NW), D+6","23.2169","16/12/2015 12:00:00",""
"16/12/2015 11:38:41","10/12/2015","Demand Actual, LDZ (SC), D+6","18.8260","16/12/2015 12:00:00",""
"16/12/2015 11:38:41","10/12/2015","Demand Actual, LDZ (SE), D+6","17.1243","16/12/2015 12:00:00",""
"16/12/2015 11:38:41","10/12/2015","Demand Actual, LDZ (SO), D+6","12.2062","16/12/2015 12:00:00",""
"16/12/2015 11:38:41","10/12/2015","Demand Actual, LDZ (SW), D+6","9.8643","16/12/2015 12:00:00",""
"16/12/2015 11:38:41","10/12/2015","Demand Actual, LDZ (WM), D+6","16.1180","16/12/2015 12:00:00",""
"16/12/2015 11:38:41","10/12/2015","Demand Actual, LDZ (WN), D+6","2.0882","16/12/2015 12:00:00",""
"16/12/2015 11:38:41","10/12/2015","Demand Actual, LDZ (WS), D+6","7.5911","16/12/2015 12:00:00",""
"15/12/2015 11:38:34","09/12/2015","Demand Actual, LDZ (EA), D+6","15.3506","15/12/2015 12:00:00",""
"15/12/2015 11:38:34","09/12/2015","Demand Actual, LDZ (EM), D+6","20.7129","15/12/2015 12:00:00",""
"15/12/2015 11:38:34","09/12/2015","Demand Actual, LDZ (NE), D+6","13.2794","15/12/2015 12:00:00",""
"15/12/2015 11:38:34","09/12/2015","Demand Actual, LDZ (NO), D+6","11.1670","15/12/2015 12:00:00",""
"15/12/2015 11:38:34","09/12/2015","Demand Actual, LDZ (NT), D+6","17.9571","15/12/2015 12:00:00",""
"15/12/2015 11:38:34","09/12/2015","Demand Actual, LDZ (NW), D+6","23.2434","15/12/2015 12:00:00",""
"15/12/2015 11:38:34","09/12/2015","Demand Actual, LDZ (SC), D+6","17.3005","15/12/2015 12:00:00",""
"15/12/2015 11:38:34","09/12/2015","Demand Actual, LDZ (SE), D+6","18.0965","15/12/2015 12:00:00",""
"15/12/2015 11:38:34","09/12/2015","Demand Actual, LDZ (SO), D+6","13.3651","15/12/2015 12:00:00",""
"15/12/2015 11:38:34","09/12/2015","Demand Actual, LDZ (SW), D+6","10.1667","15/12/2015 12:00:00",""
"15/12/2015 11:38:34","09/12/2015","Demand Actual, LDZ (WM), D+6","16.5384","15/12/2015 12:00:00",""
"15/12/2015 11:38:34","09/12/2015","Demand Actual, LDZ (WN), D+6","2.0567","15/12/2015 12:00:00",""
"15/12/2015 11:38:34","09/12/2015","Demand Actual, LDZ (WS), D+6","7.4457","15/12/2015 12:00:00",""
"14/12/2015 11:38:27","08/12/2015","Demand Actual, LDZ (EA), D+6","13.1149","14/12/2015 12:00:00",""
"14/12/2015 11:38:27","08/12/2015","Demand Actual, LDZ (EM), D+6","17.5454","14/12/2015 12:00:00",""
"14/12/2015 11:38:27","08/12/2015","Demand Actual, LDZ (NE), D+6","11.4302","14/12/2015 12:00:00",""
"14/12/2015 11:38:27","08/12/2015","Demand Actual, LDZ (NO), D+6","9.9531","14/12/2015 12:00:00",""
"14/12/2015 11:38:27","08/12/2015","Demand Actual, LDZ (NT), D+6","15.7416","14/12/2015 12:00:00",""
"14/12/2015 11:38:27","08/12/2015","Demand Actual, LDZ (NW), D+6","20.5923","14/12/2015 12:00:00",""
"14/12/2015 11:38:27","08/12/2015","Demand Actual, LDZ (SC), D+6","15.8830","14/12/2015 12:00:00",""
"14/12/2015 11:38:27","08/12/2015","Demand Actual, LDZ (SE), D+6","16.1986","14/12/2015 12:00:00",""
"14/12/2015 11:38:27","08/12/2015","Demand Actual, LDZ (SO), D+6","11.4285","14/12/2015 12:00:00",""
